ranking,nit,razon_social,supervisor,region,departamento,ciudad,ciiu,macrosector,ingresos_2024,ganancia_2024,activos_2024,pasivos_2024,patrimonio_2024,ingresos_2023,ganancia_2023,activos_2023,pasivos_2023,patrimonio_2023,grupo_niif
79,860069378,CERRO MATOSO S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0723 - Extracción de minerales de níquel,MINERO-HIDROCARBUROS,2212276000,-524514000,1808805000,1513975000,294830000,2322628000,219997000,2495192000,1401671000,1093521000,20 NIIF Plenas - Separado Grupo 1
80,890900291,Solla S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI,C1090 - Elaboración de alimentos preparados para animales,MANUFACTURA,2210592995,115800529,842468261,386615456,455852805,2590885343,72629512,856616550,477600564,379015986,GRUPO 1
81,890301884,COLOMBINA S A,SUPERFINANCIERA,Costa Pacífica,VALLE,ZARZAL,"C1082 - Elaboración de cacao, chocolate y productos de confitería",MANUFACTURA,2192826677,136395124,2411699075,1769803343,641895732,2790477460,129883929,2206570952,1719103735,487467217,20 NIIF Plenas - Separado Grupo 1
82,800185295,AMARILO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,F4111 - Construcción de edificios residenciales,CONSTRUCCIÓN,2186301194,9692269,5370732106,3586346837,1784385269,1926105995,30490365,4758842141,3211813308,1547028833,20 NIIF Plenas - Separado Grupo 1
83,860025900,Alpina Productos Alimenticios S.A.S BIC ,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,SOPO,C1040 - Elaboración de productos lácteos,MANUFACTURA,2176461396,100521166,1431184168,1255424777,175759391,2224533252,93628205,1536664368,1298110665,238553703,GRUPO 1
84,900134459,TRANSPORTADORA DE GAS INTERNACIONAL S.A. E.S.P.,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H4930 - Transporte terrestre; transporte por tuberías,SERVICIOS,2171825521,503440263,10310741753,6279281319,4031460434,2040492651,667614473,10361345741,6341519564,4019826177,10 NIIF Plenas - Individual Grupo 1
85,830010738,C.I. SUNSHINE BOUQUET S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,A0125 - Cultivo de flor de corte,AGROPECUARIO,2156747414,21531850,2028554256,1517812757,510741499,1950039561,23930422,1845924989,1376988054,468936935,GRUPO 1
86,806005008,TERMOCANDELARIA SOCIEDAD EN COMANDITA POR ACCIONES EMPRESA DE SERVICIOS PUBLICOS,SUPERSERVICIOS,Costa Atlántica,BOLIVAR,CARTAGENA,D3511 - Generación de energia electrica,SERVICIOS,2110341248,347297773,2354283034,2058652503,295630531,1064748881,231592788,2109273682,1784591888,324681794,10 NIIF Plenas - Individual Grupo 1
87,890920304,PEPSICO ALIMENTOS COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1089 - Elaboración de otros productos alimenticios n.c.p.,MANUFACTURA,2097385142,-29031668,733218397,484031054,249187343,1956126096,32680622,657791352,382469576,275321776,10 NIIF Plenas - Individual Grupo 1
88,860004828,ALIMENTOS FINCA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO,C1090 - Elaboración de alimentos preparados para animales,MANUFACTURA,2064239964,81506148,920907727,492878207,428029520,2569096328,76971738,1085279350,610654950,474624400,20 NIIF Plenas - Separado Grupo 1
89,890904224,C.I. Unión de Bananero de Urabá S.A. - Unibán,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,2046166138,50209982,1222617607,576382338,646235269,1976871677,44616353,1120128244,553638370,566489874,20 NIIF Plenas - Separado Grupo 1
90,860002130,NESTLE DE COLOMBIA S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1089 - Elaboración de otros productos alimenticios n.c.p.,MANUFACTURA,2044469810,72675343,1295238493,1187832973,107405520,2064491914,46756618,1332569318,1260745515,71823803,GRUPO 1
91,800167643,GASES DE OCCIDENTE S.A. E.S.P.,SUPERFINANCIERA,Costa Pacífica,VALLE,CALI,D3520 - Producción de gas; distribución de combustibles gaseosos por tuberías,SERVICIOS,2019679640,203909590,1650479537,1101635358,548844179,1730810034,134834169,1494514390,1014693256,479821134,20 NIIF Plenas - Separado Grupo 1
92,890900161,PRODUCTOS FAMILIA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,2017259547,397918774,4025065559,1307361280,2717704279,1919824433,348731850,3335266413,774636301,2560630112,GRUPO 2
93,900691280,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,SUPERSERVICIOS,Antioquia,ANTIOQUIA,MEDELLIN,"D3514 - Suministro de electricidad, gas, vapor y aire acondicionado",SERVICIOS,2010842372,59307428,988895324,552666746,436228578,1618783309,31673074,922667190,519063789,403603401,10 NIIF Plenas - Individual Grupo 1
94,901012419,Sucafina Colombia SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,2002301595,16545505,848204196,838956001,9248195,1446030847,-36470016,391887990,378067765,13820225,40 NIIF Pymes - Individual Grupo 2
95,901019586,CI ESLOP SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,G4662 - Comercio al por mayor de metales y productos metalíferos,COMERCIO,1976640973,9118638,66089422,46486808,19602614,750555830,1501540,30818282,20334306,10483976,20 NIIF Plenas - Separado Grupo 1
96,860002523,CEMEX COLOMBIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"B0811 - Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",MINERO-HIDROCARBUROS,1966640790,-25790032,3303959348,1187097365,2116861983,2026063922,46941517,3043975008,939597459,2104377549,grupo 1
97,900105860,SOCIEDAD CONCESIONARIA OPERADORA AEROPORTUARIA INTERNACIONAL S.A.,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H5223 - Almacenamiento y actividades complementarias al transporte,SERVICIOS,1961826070,199985092,2348303847,2110543201,237760646,1778482530,179609885,2335904791,2070845631,265059159,10 NIIF Plenas - Individual Grupo 1
98,860053930,"SIERRACOL ENERGY ARAUCA, LLC. ",SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0610 - Extracción de petróleo crudo,MINERO-HIDROCARBUROS,1943851598,730141994,1166543628,685815816,480727812,1908763814,608354065,1023779669,772935675,250843994,20 NIIF Plenas - Separado Grupo 1
99,811036030,COMPAÑIA NACIONAL DE CHOCOLATES S.A.S. ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"C1082 - Elaboración de cacao, chocolate y productos de confitería",MANUFACTURA,1943390970,74221547,3059217065,1660357436,1398859629,1713937432,83788452,2481415499,1297741742,1183673757,10 NIIF Plenas - Individual Grupo 1
100,860002518," UNILEVER ANDINA COLOMBIA LTDA
",SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,1928223518,117444124,1291756608,751489833,540266775,1964605304,82978147,1391335760,767779504,623556256,10 NIIF Plenas - Individual Grupo 1
101,830078966,METROKIA SA,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA MARTA,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,1901012216,64215837,1275507528,828078219,447429309,1101292990,55820700,753327924,285086346,468241578,10 NIIF Plenas - Individual Grupo 1
102,800018359,BEL STAR S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",MANUFACTURA,1873050800,84081445,1010006845,696116732,313890113,1697696862,51468088,949683500,480740013,468943487,10 NIIF Plenas - Individual Grupo 1
103,900703240,MAZDA DE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,1869141753,65599305,618562165,291110342,327451823,1924249776,95786386,564605330,254859619,309745711,10 NIIF Plenas - Individual Grupo 1
104,900306309,ARIS MINING SEGOVIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,B0722 - Extracción de oro y otros metales preciosos,MINERO-HIDROCARBUROS,1866694875,443582655,2284125413,455038215,1829087198,1725775273,336185805,1688192124,301771376,1386420748,10 NIIF Plenas - Individual Grupo 1
105,830067394,MERCADOLIBRE COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,SERVICIOS,1858185367,14984981,645830755,550992530,94838225,1451981829,12852,471360144,410941600,60418544,10 NIIF Plenas - Individual Grupo 1
106,900736182,APPLE COLOMBIA INC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",COMERCIO,1852122340,18054116,700744587,665943846,34800741,2365711097,129946934,672910814,525493032,147417782,GRUPO 1
107,890100251,CEMENTOS ARGOS S.A,SUPERFINANCIERA,Costa Atlántica,ATLANTICO,BARRANQUILLA,"C2394 - Fabricación de cemento, cal y yeso",MANUFACTURA,1844792150,201253086,19422945457,5883570869,13539374588,2278577651,241567290,18070069042,5843029024,12227040018,20 NIIF Plenas - Separado Grupo 1
108,890916911,INDUSTRIA COLOMBIANA DE MOTOCICLETAS YAMAHA S.A.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GIRARDOTA,C3091 - Fabricación de motocicletas,MANUFACTURA,1831377694,234334178,1291649675,390737091,900912584,1576521317,143358700,1015250682,298495638,716755044,20 NIIF Plenas - Separado Grupo 1
109,890903532,INDUSTRIA COLOMBIANA DE CAFE S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"C1062 - Descafeinado, tostión y molienda del café",MANUFACTURA,1804993523,100552606,1811882307,1159193112,652689195,2013128621,-16934569,1808847661,1182633986,626213675,10 NIIF Plenas - Individual Grupo 1
110,892300678,ETICOS SERRANO  GOMEZ LTDA ,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",COMERCIO,1794525515,40293996,894283067,723953473,170329594,1311063313,34870228,715074666,559039069,156035597,20 NIIF Plenas - Separado Grupo 1
111,890300406,CARTON DE COLOMBIA S.A.,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,C1701 - Fabricación de pulpas (pastas) celulósicas; papel y cartón,MANUFACTURA,1778557861,125877766,4160838430,1922918588,2237919842,1752038489,234319187,3839417781,1732769200,2106648581,10 NIIF Plenas - Individual Grupo 1
112,900059238,MAKRO SUPERMAYORISTA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4690 - Comercio al por mayor no especializado,COMERCIO,1765704410,-53183920,1709185852,836855912,872329940,1767120550,-38826651,1271290721,682007329,589283392,20 NIIF Plenas - Separado Grupo 1
113,860006333,YARA COLOMBIA S.A.,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA,C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados,MANUFACTURA,1765339992,63048055,1477333099,206553358,1270779741,2192362904,163711417,1547108168,351301826,1195806342,10 NIIF Plenas - Individual Grupo 1
114,900341086,Comercial Nutresa S.A.S ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,COMERCIO,1734253396,64386133,639161760,564958282,74203478,741227400,45671783,560729748,437935058,122794690,20 NIIF Plenas - Separado Grupo 1
115,891100445,ORF S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1051 - Elaboración de productos de molinería,MANUFACTURA,1713097786,3000752,1671063388,979676266,691387122,1912695129,996262,1525442279,836360697,689081582,10 NIIF Plenas - Individual Grupo 1
116,860074450,QUALA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1089 - Elaboración de otros productos alimenticios n.c.p.,MANUFACTURA,1709089798,4351710,1368435280,663751883,704683397,1640054710,10231913,1274505753,574174066,700331687,20 NIIF Plenas - Separado Grupo 1
117,860001307,"""""""DISTRIBUIDORA NISSAN S.A. 
""""
""",SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,1703787657,39315261,1272382786,700483076,571899710,1485333885,8648455,1215019835,683058577,531961258,10 NIIF Plenas - Individual Grupo 1
118,860007277,MEXICHEM RESINAS COLOMBIA SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA,C2013 - Fabricación de plásticos en formas primarias,MANUFACTURA,1701430399,-41667217,1064996142,283565204,781430938,1862829027,-2318089,1009976702,283888311,726088391,GRUPO 1
119,900087414,RIOPAILA CASTILLA S.A.,SUPERFINANCIERA,Costa Pacífica,VALLE,CALI,C1071 - Elaboración y refinación de azúcar,MANUFACTURA,1697301486,70208352,1504070577,884117469,619953108,1639491351,63231956,1414859778,846474891,568384887,GRUPO 1
120,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. E.S.P.,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6110 - Actividades de telecomunicaciones alámbricas,SERVICIOS,1675271706,-91207088,4147373931,2070355032,2077018899,1552733075,-37205665,4075757778,1916203509,2159554269,10 NIIF Plenas - Individual Grupo 1
121,860004864,"SIERRACOL ENERGY ANDINA, LLC.",SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0610 - Extracción de petróleo crudo,MINERO-HIDROCARBUROS,1651646685,82491114,3291612926,1260346159,2031266767,2169521927,744288345,3283703550,1263056678,2020646872,10 NIIF Plenas - Individual Grupo 1
122,860001942,BAYER S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,MANUFACTURA,1644486323,34492130,1246218805,921560757,324658048,1654712235,33853038,1140756981,850635866,290121115,20 NIIF Plenas - Separado Grupo 1
123,901351676,GRUPO BICENTENARIO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,M7010 - Actividades de administración empresarial,SERVICIOS,1620738560,1654425106,17710234082,49851300,17660382782,1678113664,1695339439,13735198926,43980945,13691217981,10 NIIF Plenas - Individual Grupo 1
124,811025289,NOVAVENTA S.A.S ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados",COMERCIO,1611522011,76331378,493398031,381653673,111744358,1487228686,60623917,491970664,276112045,215858619,GRUPO 1
125,830025448,GRUPO BOLIVAR S. A.,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,K6492 - Actividades financieras de fondos de empleados y otras formas asociativas del sector solidario,SERVICIOS,1576099522,1799429113,16638081378,1683210153,14954871225,1091352573,1489568403,16219280681,2110000711,14109279970,20 NIIF Plenas - Separado Grupo 1
126,830129327,FARMATODO COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",COMERCIO,1571348045,19555956,1019324106,859330256,159993850,1243677668,26037312,731159241,590721347,140437894,20 NIIF Plenas - Separado Grupo 1
127,890800718,SUCESORES DE JOSE JESUS RESTREPO Y CIA. S.A. CASA LUKER S.A.,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES,"C1082 - Elaboración de cacao, chocolate y productos de confitería",MANUFACTURA,1563887034,22815673,1171162029,722300551,448861478,1335617635,55974075,981694827,463172381,518522446,10 NIIF Plenas - Individual Grupo 1
128,811011779,RENTING COLOMBIA SAS ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,N7710 - Alquiler y arrendamiento de vehículos automotores,SERVICIOS,1551303199,-88263345,2573139456,2206146446,366993010,1607496259,-111565972,3211061040,2755804685,455256355,10 NIIF Plenas - Individual Grupo 1
129,900824185,HP COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,COMERCIO,1547239826,33142097,895489952,505844289,389645663,1480863659,26823439,917627434,561123868,356503566,10 NIIF Plenas - Individual Grupo 1
130,800229035,TECNOGLASS S.A.S.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,C2310 - Fabricación de vidrio y productos de vidrio,MANUFACTURA,1544286766,141020073,1629289153,865596048,763693105,1705310369,284209732,1429481099,806876744,622604355,20 NIIF Plenas - Separado Grupo 1
131,900136638,CERVECERIA DEL VALLE SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"C1103 - Producción de malta, elaboración de cervezas y otras bebidas malteadas",MANUFACTURA,1526806487,453225498,1750683499,936900836,813782663,1352419833,383180159,1676110336,939922166,736188170,40 NIIF Pymes - Individual Grupo 2
132,900294369,COMERCIAL CARD SAS ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,SERVICIOS,1522925506,18593077,72785133,34741836,38043297,1034657900,11395559,52462819,29612600,22850219,50 NIIF Pymes - Separado Grupo 2
133,815000863,AVIDESA DE OCCIDENTE S.A,SUPERSOCIEDADES,Costa Pacífica,VALLE,BUGA,A0145 - Cría de aves de corral,AGROPECUARIO,1522573788,156339521,680120841,178066208,502054633,1372712549,41291439,577041963,231326851,345715112,GRUPO 1
134,890500514,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,SUPERSERVICIOS,Centro - Oriente,NORTE DE SANTANDER,CUCUTA,"D3514 - Suministro de electricidad, gas, vapor y aire acondicionado",SERVICIOS,1519523082,117542989,1807242229,1238130501,569111728,1418457731,68594771,1672895363,1181684608,491210755,414
135,900082143,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,BARRANQUILLA,D3511 - Generación de energia electrica,SERVICIOS,1518989101,8048274,3817715095,2403351883,1414363212,1333634070,-24561118,4040197327,2714448123,1325749204,10 NIIF Plenas - Individual Grupo 1
136,860000452,MANUFACTURAS ELIOT SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1312 - Tejeduría de productos textiles,MANUFACTURA,1509386836,40340623,1561225184,1065759604,495465580,1256540130,78806688,1361707852,925457466,436250386,GRUPO 1
137,860029995,ACERIAS PAZ DE RIO S A,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2410 - Industrias básicas de hierro y de acero,MANUFACTURA,1467505746,-54913993,1916717260,960576028,956141232,1565161550,-30021061,1962522850,968563425,993959425,20 NIIF Plenas - Separado Grupo 1
138,891300382,HARINERA DEL VALLE SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA,C1051 - Elaboración de productos de molinería,MANUFACTURA,1455992495,86535171,1603960279,440780783,1163179496,1669894990,93492436,1477122735,437131748,1039990987,20 NIIF Plenas - Separado Grupo 1
139,890300431,CABLES DE ENERGIA Y DE TELECOMUNICACIONES S.A.S,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,C2731 - Fabricación de hilos y cables eléctricos y de fibra óptica,MANUFACTURA,1454719073,52745592,994582535,760986989,233595546,1350917033,110893728,798569913,570094780,228475133,20 NIIF Plenas - Separado Grupo 1
140,800141506,THE ELITE FLOWER SAS CI,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,1447329953,46594090,1159244325,613986013,545258312,1165328832,60662399,924606413,474061179,450545234,50 NIIF Pymes - Separado Grupo 2
141,800186960,ALTIPALS.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4690 - Comercio al por mayor no especializado,COMERCIO,1440121531,14099718,493096094,357829833,135266261,1359489585,-9175238,487635773,410395617,77240156,20 NIIF Plenas - Separado Grupo 1
142,890301886,FABRICA NACIONAL DE AUTOPARTES FANALCA S.A,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,C3091 - Fabricación de motocicletas,MANUFACTURA,1426477168,60538503,1608586885,801738753,806848132,1282685375,65828823,1469511301,733585332,735925969,10 NIIF Plenas - Individual Grupo 1
143,900110594,OLAM AGRO COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1061 - Trilla de café,MANUFACTURA,1425766989,2235219,663414632,604059504,59355128,1237747171,-8003683,334254771,277134862,57119909,20 NIIF Plenas - Separado Grupo 1
